0.0169491525423729	0.016949152542372878	0.016949152542372888	0.02372881355932203	0.05084745762711869	0.10169491525423738	0.16949152542372886	0.33898305084745756	0.1694915254237288	0.09491525423728812	0.0
0.016949152542372888	0.016949152542372906	0.033898305084745776	0.10169491525423732	0.16949152542372875	0.3389830508474576	0.16949152542372875	0.10169491525423724	0.033898305084745756	0.016949152542372867	1.0
0.03389830508474578	0.16949152542372886	0.3389830508474576	0.16949152542372886	0.135593220338983	0.06779661016949157	0.03389830508474578	0.01694915254237289	0.016949152542372874	0.016949152542372867	-1.0
0.03389830508474575	0.1694915254237288	0.3389830508474576	0.16949152542372867	0.13559322033898297	0.06779661016949161	0.0338983050847457	0.016949152542372968	0.016949152542372902	0.01694915254237292	-1.0
0.0169491525423729	0.016949152542372885	0.016949152542372836	0.02372881355932205	0.0508474576271187	0.10169491525423736	0.16949152542372886	0.3389830508474577	0.16949152542372875	0.09491525423728808	0.0
0.03389830508474576	0.1694915254237288	0.3389830508474576	0.16949152542372886	0.1355932203389831	0.06779661016949148	0.03389830508474576	0.01694915254237288	0.01694915254237288	0.01694915254237287	-1.0
0.016949152542372885	0.0169491525423729	0.016949152542372885	0.023728813559322017	0.05084745762711868	0.10169491525423736	0.16949152542372872	0.3389830508474577	0.1694915254237288	0.09491525423728811	0.0
0.01694915254237288	0.016949152542372885	0.033898305084745776	0.10169491525423731	0.16949152542372883	0.33898305084745756	0.16949152542372878	0.10169491525423732	0.03389830508474577	0.016949152542372885	1.0
0.01694915254237289	0.01694915254237288	0.0338983050847458	0.10169491525423735	0.1694915254237286	0.33898305084745745	0.16949152542372894	0.10169491525423727	0.03389830508474572	0.016949152542372913	1.0
0.016949152542372878	0.01694915254237286	0.03389830508474572	0.10169491525423724	0.1694915254237288	0.33898305084745756	0.16949152542372875	0.10169491525423728	0.03389830508474575	0.016949152542372874	1.0
0.03389830508474574	0.1694915254237288	0.3389830508474577	0.1694915254237288	0.13559322033898297	0.06779661016949151	0.033898305084745735	0.016949152542372857	0.016949152542372878	0.016949152542372888	-1.0
